uid,title,path,word_count,num_concepts,num_potential_apis,avg_api_confidence,opportunity_score,concepts
113532,Numeric Properties,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\numeric-properties.md,771,12,7384,0.6861863488624051,11146.96,"List View, .NET Runtime, Controllers, Entity Framework Core, Detail View"
403248,Group List View Data,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\customize-data-display-and-view-layout\group-list-view-data.md,220,9,8587,0.6830674275066961,11144.449999999999,"List View, .NET Runtime, List Editors, Property Editors, WinForms"
113097,Property Editors,data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors.md,1126,10,8143,0.6818248802652584,11104.199999999999,"List View, .NET Runtime, Detail View, Property Editors, WinForms"
112649,Passwords in the Security System,data\raw_md\articles\data-security-and-safety\security-system\authentication\passwords-in-the-security-system.md,432,14,6705,0.6886204325130499,11081.28,"Security System, Authentication, Controllers, Detail View, Validation"
403394,Backend Web API Service / REST API,data\raw_md\articles\backend-web-api-service.md,1194,19,5492,0.695265841223598,11073.360000000002,"Model Nodes, Blazor UI, Audit Trail, Security System, Database Connection"
404201,Assign a Standard Image,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\customize-data-display-and-view-layout\assign-a-standard-image.md,281,10,8112,0.6819403353057198,11063.8,"List View, .NET Runtime, Detail View, Navigation, Property Editors"
404206,Create and Preview a Report,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\enable-additional-modules\create-a-report-in-visual-studio.md,653,14,6723,0.6839357429718874,11035.44,"List View, .NET Runtime, Entity Framework Core, Reports V2, Navigation"
112795,Update Application and Database Versions using the ModuleInfo Table,data\raw_md\articles\deployment\production-database-and-application-updates\update-application-and-database-versions-using-the-module-info-table.md,1083,15,6366,0.6919729814640277,11012.75,"Security System, Database Connection, Object Space Provider, .NET Runtime, Object Space"
404211,How to: Change View Display Mode from Tabbed MDI to Single Window (SDI),data\raw_md\articles\ui-construction\templates\in-winforms\how-to-choose-win-forms-ui-type.md,290,9,8447,0.6851071386290991,10995.49,".NET Runtime, Property Editors, WinForms, Actions, Blazor UI"
112919,How to: Filter Large List Views With Auto Filter Row,data\raw_md\articles\filtering\in-list-view\how-to-filter-large-list-views-using-the-auto-filter-row.md,267,10,8024,0.6842597208374875,10981.0,"Criteria, List View, .NET Runtime, Controllers, WinForms"
112570,Business Classes vs Database Tables,data\raw_md\articles\business-model-design-orm\business-model-design-with-xpo\business-classes-vs-database-tables.md,1202,13,6947,0.6872031092557938,10980.199999999997,"Database Connection, Dashboards, .NET Runtime, Object Space, Controllers"
403616,Create a New Object,data\raw_md\articles\data-manipulation-and-business-logic\create-read-update-and-delete-data\create-a-new-object.md,186,12,7260,0.6871763085399448,10975.58,"Simple Action, List View, Object Space, Controllers, Entity Framework Core"
113544,BLOB Image Properties,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\blob-image-properties.md,346,10,7999,0.6853731716464557,10964.599999999999,"List View, .NET Runtime, Entity Framework Core, WinForms, Property Editors"
,"Office Module (Rich Text Editor, Spreadsheet Editor, PDF Viewer)",data\raw_md\articles\document-management\office-module\office-module.md,265,10,7991,0.6825178325616317,10907.999999999998,".NET Runtime, Property Editors, WinForms, Modules, Model Nodes"
113312,How to: Implement a Custom Messaging Class,data\raw_md\articles\app-shell-and-base-infrastructure\dialogs-and-notifications\how-to-implement-a-custom-messaging-class.md,381,9,8394,0.6827019299499643,10888.14,"Detail View, WinForms, Property Editors, Actions, Model Nodes"
402146,How to: Modify Action Properties in the Model Editor,data\raw_md\articles\ui-construction\controllers-and-actions\actions\how-to-specify-action-settings.md,281,9,8352,0.6849137931034482,10868.759999999998,".NET Runtime, Detail View, Navigation, Property Editors, WinForms"
112820,How to: Replace a List View's Default Action,data\raw_md\articles\ui-construction\controllers-and-actions\actions\how-to-replace-a-list-views-default-action.md,513,12,7204,0.6856052193225984,10866.02,"List View, .NET Runtime, Simple Action, Controllers, Entity Framework Core"
113445,Application Personalization & Branding,data\raw_md\articles\app-shell-and-base-infrastructure\application-personalization.md,568,10,7883,0.6865913992134973,10824.8,"Security System, .NET Runtime, Authentication, Navigation, WinForms"
402145,How to: Place an Action in a Different Location,data\raw_md\articles\ui-construction\controllers-and-actions\actions\how-to-place-an-action-in-a-different-location.md,267,9,8310,0.6851624548736462,10818.03,"Lookup View, .NET Runtime, Detail View, Property Editors, WinForms"
113301,Localize Standard XAF Modules and DevExpress Controls Used in an Application,data\raw_md\articles\localization\localize-standard-xaf-modules-and-devexpress-controls-used-in-an-application.md,821,11,7535,0.683384207033842,10813.529999999999,".NET Runtime, Deployment, WinForms, Modules, Property Editors"
113695,List Views: Banded Column Layout,data\raw_md\articles\ui-construction\views\layout\list-view-bands-layout.md,374,9,8294,0.6837231733783456,10774.519999999999,".NET Runtime, List Editors, Property Editors, WinForms, Actions"
112608,Windows and Frames,data\raw_md\articles\ui-construction\windows-and-frames.md,663,11,7526,0.6812782354504384,10767.329999999998,"Window Controller, Lookup View, Controllers, List Editors, Property Editors"
404205,Highlight Property Editors,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\enable-additional-modules\highlight-list-view-objects.md,395,10,7838,0.6850727226333247,10739.199999999999,"Criteria, List View, .NET Runtime, Detail View, Conditional Appearance"
402188,Customize a Built-in Property Editor (Blazor),data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\customize-a-built-in-property-editor-blazor.md,190,10,7836,0.6852348136804493,10739.0,".NET Runtime, Controllers, Detail View, WinForms, Property Editors"
,Unit Tests,data\raw_md\articles\debugging-testing-and-error-handling\unit-tests.md,172,12,7087,0.6851700296317199,10682.759999999998,"Criteria, List View, Views, Authorization, Object Space"
404559,How to: Add a Grid Column with an Action (ASP.NET Core Blazor),data\raw_md\articles\ui-construction\controllers-and-actions\actions\how-to-add-a-grid-column-with-an-action.md,281,12,7079,0.684927249611527,10666.92,"List View, .NET Runtime, Simple Action, Object Space, Controllers"
112623,Controllers and Actions (Menu Commands),data\raw_md\articles\ui-construction\controllers-and-actions.md,319,12,7095,0.6815785764622972,10638.759999999998,"List View, Dialog Controller, Lookup View, Authentication, Reference Property"
113576,Miscellaneous Property Types,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\miscellaneous-property-types.md,1008,11,7388,0.6836356253383865,10606.47,"Mail Merge, .NET Runtime, Property Editors, Modules, WinForms"
113577,Getting Started,data\raw_md\articles\getting-started.md,418,14,6424,0.6873910336239102,10597.92,"Security System, List View, .NET Runtime, Multi-Tenancy, Authorization"
402158,Add an Action that Displays a Pop-Up Window,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\add-actions-menu-commands\add-an-action-that-displays-a-pop-up-window.md,310,11,7372,0.683043950081389,10574.34,"List View, .NET Runtime, Controllers, Detail View, WinForms"
402125,In-Depth .NET WinForms & Blazor UI Tutorial (Employee Manager),data\raw_md\articles\getting-started\in-depth-tutorial-blazor.md,266,12,6961,0.6869989943973567,10520.84,"Database Connection, .NET Runtime, Entity Framework Core, Navigation, WinForms"
112696,Template Customization,data\raw_md\articles\ui-construction\templates\template-customization.md,534,12,6953,0.6841794908672515,10465.619999999999,"Window Controller, List View, .NET Runtime, Controllers, WinForms"
403527,Change the Application Model,data\raw_md\articles\ui-construction\application-model-ui-settings-storage\change-application-model.md,195,10,7676,0.6807321521625845,10450.599999999999,"Simple Action, Controllers, Property Editors, Actions, Model Nodes"
112607,UI Element Overview,data\raw_md\articles\ui-construction\ui-element-overview.md,94,11,7312,0.6789250547045951,10425.029999999999,"List View, .NET Runtime, Charts, Detail View, List Editors"
112991,ListViewFilter Attribute,data\raw_md\articles\filtering\in-list-view\list-view-filter-attribute.md,172,9,8054,0.6811646386888502,10423.589999999998,"List View, .NET Runtime, Property Editors, Legacy .NET Framework, Actions"
402925,Queryable Mode,data\raw_md\articles\ui-construction\views\list-view-data-access-modes\queryable-mode.md,272,11,7235,0.683441603317208,10383.87,"Lookup View, List View, .NET Runtime, Entity Framework Core, List Editors"
112571,Built-in Business Classes & Interfaces,data\raw_md\articles\business-model-design-orm\built-in-business-classes-and-interfaces.md,279,12,6824,0.689097303634232,10345.28,"Security System, Views, Entity Framework Core, Validation, Property Editors"
403618,Save Objects to Database,data\raw_md\articles\data-manipulation-and-business-logic\create-read-update-and-delete-data\save-objects-to-database.md,392,11,7135,0.6895865451997196,10332.42,"Simple Action, Object Space, Controllers, Entity Framework Core, Detail View"
113694,How to: Configure Bands in a Grid List Editor,data\raw_md\articles\ui-construction\list-editors\how-to-configure-bands-in-a-grid-list-editor-winforms-and-asp-net.md,226,9,7941,0.682823321999748,10302.369999999999,"List View, .NET Runtime, List Editors, Property Editors, WinForms"
113714,User-Defined State Transitions Specified at Runtime,data\raw_md\articles\business-process-management\state-machine\user-defined-state-transitions-specified-at-runtime.md,450,14,6252,0.6863563659628917,10298.64,"Security System, Criteria, List View, Authorization, Reference Property"
113548,File Attachment Properties,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\file-attachment-properties.md,281,10,7504,0.6855810234541578,10289.2,".NET Runtime, Detail View, List Editors, WinForms, Property Editors"
405488,Use PDF Documents in Business Objects,data\raw_md\articles\document-management\office-module\use-pdf-documents-in-business-objects.md,193,8,8296,0.6837632594021215,10210.5,".NET Runtime, Property Editors, WinForms, Actions, Blazor UI"
404322,How to: Use Multiple Data Models Connected to Different Databases in Entity Framework Core,data\raw_md\articles\business-model-design-orm\business-model-design-with-entity-framework-core\how-to-connect-data-models-to-different-databases.md,397,14,6119,0.6941820558914855,10194.480000000001,"Security System, Database Connection, .NET Runtime, Authentication, Object Space"
113330,Node Property Editors,data\raw_md\articles\ui-construction\application-model-ui-settings-storage\model-editor\enhanced-editors.md,441,11,7129,0.680726609622668,10191.09,"Criteria, List View, .NET Runtime, List Editors, PivotGrid"
112992,Filters Application Model Node,data\raw_md\articles\filtering\in-list-view\filters-application-model-node.md,414,9,7811,0.6835232364614006,10144.1,"Criteria, List View, .NET Runtime, Property Editors, WinForms"
403709,"Ways to Hide or Disable an Action (Button, Menu Command)",data\raw_md\articles\ui-construction\controllers-and-actions\actions\ways-to-hide-or-disable-an-action.md,433,10,7414,0.6827893175074183,10124.4,"Security System, Authorization, Controllers, Conditional Appearance, Property Editors"
113569,Collection Properties in XPO,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\collection-properties\collection-properties-in-xpo.md,340,10,7370,0.683202170963365,10070.4,"Criteria, List View, Property Editors, XPO, Actions"
403370,Reuse an XAF Shared Module between .NET Framework and .NET Applications,data\raw_md\articles\overview\dotnet-support-and-migration\port-xaf-shared-module.md,195,12,6641,0.683315765697937,9983.38,".NET Runtime, Controllers, WinForms, Legacy .NET Framework, Actions"
,Use Rich Text Documents in Business Objects,data\raw_md\articles\document-management\office-module\use-rich-text-documents-in-business-objects.md,204,10,7218,0.6848157384316985,9886.0,".NET Runtime, Entity Framework Core, Property Editors, Legacy .NET Framework, WinForms"
404203,Enable Split Layout in a List View,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\customize-data-display-and-view-layout\display-a-detail-view-with-a-list-view.md,169,9,7602,0.6834780320968166,9872.019999999999,"List View, .NET Runtime, Detail View, WinForms, Property Editors"
113010,Trigger Validation Programmatically and Customize Default Rule Behavior,data\raw_md\articles\validation\trigger-validation-programmatically-customize-default-rule-behavior.md,292,12,6446,0.6931120074464783,9829.16,"Window Controller, Simple Action, Object Space, Controllers, Dependency Injection"
113204,Current Object Parameter,data\raw_md\articles\filtering\in-list-view\current-object-parameter.md,344,13,6238,0.6847707598589291,9824.679999999998,"Criteria, List View, Lookup View, .NET Runtime, Authorization"
112998,Data Filtering,data\raw_md\articles\filtering.md,236,10,7131,0.6849670452951899,9768.999999999998,"Security System, Criteria, List View, Lookup View, Reference Property"
405447,"Cross-IDE Template Kit (Windows, macOS)",data\raw_md\articles\installation-upgrade-version-history\visual-studio-integration\template-kit.md,581,12,6433,0.6861495414270169,9710.800000000001,"Window Controller, .NET Runtime, Controllers, Entity Framework Core, WinForms"
402978,Implement Reference Properties,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\define-data-model-and-set-initial-data\define-data-model-and-set-initial-data-with-ef-core\implement-reference-properties-ef-core.md,257,11,6769,0.6810016250553994,9680.369999999999,"List View, .NET Runtime, Lookup View, Reference Property, Detail View"
402981,Implement a Data Model: Basics,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\define-data-model-and-set-initial-data\define-data-model-and-set-initial-data-with-ef-core\implement-a-data-model-basics.md,502,12,6424,0.6842465753424657,9670.32,"List View, .NET Runtime, Entity Framework Core, Detail View, Navigation"
116106,How to: Show Persistent Objects in a Non-Persistent Object's View,data\raw_md\articles\business-model-design-orm\non-persistent-objects\how-to-show-persistent-objects-in-a-non-persistent-objects-view.md,416,11,6709,0.6861529289014756,9667.14,"Lookup View, Collection Property, Object Space, Reference Property, Detail View"
113549,File Attachment Properties in XPO,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\file-attachment-properties\file-attachment-properties-in-xpo.md,380,10,7052,0.6824730572887123,9625.599999999999,".NET Runtime, Controllers, Property Editors, File Attachments, XPO"
402154,How to: Access the Grid Component in a List View,data\raw_md\articles\ui-construction\list-editors\how-to-access-list-editor-control.md,209,11,6711,0.6823126210698852,9615.9,"Tree List, List View, .NET Runtime, Controllers, List Editors"
,Customize the Spreadsheet Editors,data\raw_md\articles\document-management\office-module\customize-spreadsheet-editors.md,223,10,7023,0.6827851345578813,9590.4,".NET Runtime, Controllers, Detail View, WinForms, Property Editors"
112915,How to: Customize the New Action's Items List,data\raw_md\articles\ui-construction\controllers-and-actions\actions\how-to-customize-the-new-actions-items-list.md,181,8,7773,0.6852309275697928,9587.339999999998,".NET Runtime, Controllers, WinForms, Actions, Blazor UI"
402157,Add a Simple Action,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\add-actions-menu-commands\add-a-simple-action.md,312,11,6639,0.6849224280765174,9549.119999999999,"Simple Action, .NET Runtime, Controllers, Detail View, WinForms"
113152,"Access the Currently Logged User for Data Filtering, Business Logic, and Security Permissions",data\raw_md\articles\data-security-and-safety\security-system\authorization-and-data-protection\filter-secured-data-based-on-object-owner\get-the-current-user-in-code.md,603,14,5791,0.6858919012260403,9532.8,"Security System, Criteria, List View, .NET Runtime, Authorization"
403288,Attach Files to Objects,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\enable-additional-modules\attach-files-to-objects.md,372,12,6336,0.6838699494949494,9532.599999999999,"List View, .NET Runtime, Collection Property, Entity Framework Core, WinForms"
112575,Log Files,data\raw_md\articles\debugging-testing-and-error-handling\log-files.md,864,11,6578,0.6892976588628762,9521.82,"Security System, .NET Runtime, Logging, WinForms, Property Editors"
113713,State Machine Module Overview,data\raw_md\articles\business-process-management\state-machine\state-machine-module-overview.md,305,12,6287,0.6847144902179099,9470.56,".NET Runtime, Reference Property, Conditional Appearance, WinForms, Legacy .NET Framework"
402189,Implement a Property Editor Based on a Custom Component (Blazor),data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\implement-a-property-editor-based-on-custom-components-blazor.md,536,9,7258,0.6860016533480298,9460.1,"List View, .NET Runtime, Object Space, Property Editors, Blazor UI"
,Lookup List View,data\raw_md\articles\ui-construction\controllers-and-actions\actions\access-actions-in-different-ui-areas\lookup-list-view.md,68,10,6916,0.6838490456911509,9459.0,"Lookup View, List View, .NET Runtime, Reference Property, Property Editors"
403184,Localize UI Elements,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\customize-data-display-and-view-layout\localize-ui-elements.md,497,9,7205,0.6848022206800832,9374.6,".NET Runtime, Navigation, Property Editors, Modules, Actions"
404698,How to: Show a Custom Data-Bound Control in an XAF View (Blazor) - External Data,data\raw_md\articles\ui-construction\view-items-and-property-editors\how-to-show-a-custom-data-bound-control-in-an-xaf-view\how-to-show-a-custom-data-bound-control-in-an-xaf-blazor-basic.md,341,10,6813,0.6867606047262586,9357.8,"Dashboard View, .NET Runtime, Charts, Object Space, Detail View"
113161,How to: Access Nested List View or Master Detail View Environment (ASP.NET Core Blazor and Windows Forms),data\raw_md\articles\ui-construction\ways-to-access-ui-elements-and-their-controls\how-to-access-master-detail-view-and-nested-list-view-environment.md,502,10,6817,0.6843772920639577,9330.8,"List View, .NET Runtime, Controllers, Detail View, WinForms"
402979,Implement Dependent Reference Properties,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\define-data-model-and-set-initial-data\define-data-model-and-set-initial-data-with-ef-core\implement-dependent-reference-properties-ef-core.md,330,11,6433,0.6842064355666096,9243.15,"Criteria, List View, .NET Runtime, Lookup View, Reference Property"
404209,How to: Assign Custom Images to Business Classes,data\raw_md\articles\app-shell-and-base-infrastructure\icons\how-to-assign-custom-images-to-business-classes.md,290,9,7121,0.6828254458643448,9238.56,".NET Runtime, Navigation, Property Editors, Modules, Actions"
,How to: Customize Asynchronous Data Loading Behavior and UI (Windows Forms),data\raw_md\articles\ui-construction\views\asynchronous-data-loading\how-to-customize-asynchronous-data-loading-behavior-and-ui.md,235,8,7451,0.6847000402630519,9183.06,"Controllers, Notifications, WinForms, Property Editors, View Controller"
113372,Declare Conditional Appearance Rules in the Application Model,data\raw_md\articles\conditional-appearance\declare-conditional-appearance-rules-in-the-application-model.md,754,9,7062,0.6821155480033984,9152.489999999998,"Criteria, Detail View, Conditional Appearance, Property Editors, Actions"
113356,How to: Design Workflow,data\raw_md\articles\business-process-management\workflow\how-to-design-workflow.md,1001,12,6001,0.6883686052324612,9087.98,"Criteria, List View, Dialog Controller, Object Space, Entity Framework Core"
112990,Criteria Property in the Application Model,data\raw_md\articles\filtering\in-list-view\criteria-property-in-the-application-model.md,205,9,6982,0.6812661128616441,9037.539999999997,"Criteria, List View, Lookup View, Reference Property, Controllers"
404262,Audit Trail: Log Data Changes Made via Web API Endpoints,data\raw_md\articles\backend-web-api-service\enable-audit-trail-module.md,314,12,5953,0.6894171006215354,9029.020000000002,".NET Runtime, Views, Entity Framework Core, Detail View, WinForms"
404219,Video Tutorials & Overview,data\raw_md\articles\getting-started\video-tutorials-overview.md,247,10,6517,0.6922817247199632,9023.2,"Security System, Authorization, Validation, Property Editors, XPO"
112610,Action Containers,data\raw_md\articles\ui-construction\action-containers.md,739,9,6900,0.6841594202898549,8969.329999999998,"Lookup View, .NET Runtime, Controllers, WinForms, Property Editors"
113658,Color Properties,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\color-properties.md,104,10,6463,0.6881788643045025,8895.4,".NET Runtime, Controllers, Entity Framework Core, WinForms, XPO"
,Detail View,data\raw_md\articles\ui-construction\controllers-and-actions\actions\access-actions-in-different-ui-areas\detail-view-layout-action.md,106,9,6832,0.6847043325526931,8888.009999999998,".NET Runtime, Detail View, Property Editors, WinForms, Actions"
118760,How to: Create and Show a Detail View of the Selected Object in a Popup Window (ASP.NET Core Blazor),data\raw_md\articles\ui-construction\views\ways-to-show-a-view\how-to-create-and-show-a-detail-view-of-the-selected-object-in-a-popup-window.md,222,10,6417,0.6870032725572698,8817.0,"List View, .NET Runtime, Object Space, Controllers, Detail View"
404762,Accessibility Support,data\raw_md\articles\accessibility.md,528,10,6395,0.6890226739640343,8812.599999999999,"Criteria, .NET Runtime, Detail View, Navigation, WinForms"
402547,Prevent Users from Deleting and Updating Administrative User and Role Objects,data\raw_md\articles\data-security-and-safety\security-system\authorization-and-data-protection\prevent-deletion-and-update-of-administrative-users-and-roles.md,372,10,6282,0.6915950334288442,8689.199999999999,"Criteria, Entity Framework Core, Detail View, Validation, Conditional Appearance"
404610,How to: Access the Scheduler Control in Code,data\raw_md\articles\event-planning-and-notifications\how-to-access-the-scheduler-control-in-code.md,135,10,6344,0.6841582597730138,8680.599999999999,"List View, .NET Runtime, Controllers, Property Editors, WinForms"
404214,How to: Add the Scheduler Module (.NET),data\raw_md\articles\event-planning-and-notifications\how-to-add-the-scheduler-module.md,233,12,5714,0.6893419670983549,8665.580000000002,".NET Runtime, Entity Framework Core, Notifications, Navigation, WinForms"
404398,Connect a Non-XAF Application to a Middle Tier Security Server (EF Core),data\raw_md\articles\data-security-and-safety\security-system\non-xaf\connect-to-ef-core-middle-tier-service-from-non-xaf-applications.md,260,14,5150,0.6957281553398058,8599.2,"Database Connection, Authorization, Authentication, Object Space, Permission Policies"
403621,Execute Business Logic When a Property is Changed,data\raw_md\articles\data-manipulation-and-business-logic\create-read-update-and-delete-data\execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects.md,304,11,5945,0.6884272497897392,8594.67,"Collection Property, Object Space, Controllers, Entity Framework Core, Detail View"
404466,Supply Dashboard Parameters (ASP.NET Core Blazor),data\raw_md\articles\analytics\dashboards\supply-dashboard-parameters.md,310,12,5730,0.6809075043630016,8583.519999999999,"Dashboard View, Simple Action, Dashboards, .NET Runtime, Controllers"
405715,Getting Started with XAF Application Branding,data\raw_md\articles\app-shell-and-base-infrastructure\application-personalization\getting-started-with-xaf-application-branding.md,1211,8,6939,0.6856895806312148,8564.399999999998,".NET Runtime, WinForms, Property Editors, Actions, Tenant"
404391,Add EF Core Middle Tier Security to an Existing WinForms Application,data\raw_md\articles\data-security-and-safety\security-system\security-tiers\middle-tier-security-ef-core\add-middle-tier-to-existing-app.md,438,13,5353,0.6932934802914253,8535.759999999998,"Security System, Database Connection, Authentication, Authorization, Object Space"
403400,"Create, View, and Modify Dashboards in an ASP.NET Core Blazor Application",data\raw_md\articles\analytics\dashboards\create-view-and-modify-dashboards-in-a-blazor-application.md,226,10,6198,0.6854953210713133,8497.4,"Dashboard View, List View, Dashboards, .NET Runtime, Navigation"
112810,Read and Set Values for Built-in Application Model Nodes in Code,data\raw_md\articles\ui-construction\application-model-ui-settings-storage\customize-application-model-in-code\access-the-application-model-in-code.md,332,9,6557,0.6812719231355804,8487.49,"Simple Action, Controllers, Actions, Model Nodes, View Controller"
119064,User Logon and Authentication,data\raw_md\articles\data-security-and-safety\security-system\authentication.md,493,12,5579,0.6891199139630757,8458.119999999999,"Security System, .NET Runtime, Authentication, Controllers, Security Strategy"
113579,Type Properties,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\type-properties.md,257,10,6065,0.689843363561418,8367.8,".NET Runtime, Entity Framework Core, Reports V2, WinForms, Property Editors"
113130,Apply HTML Formatting to WinForms View Items,data\raw_md\articles\ui-construction\view-items-and-property-editors\apply-html-formatting-to-windows-forms-xaf-ui-elements.md,276,8,6802,0.6820640987944722,8350.92,"List View, Authentication, Detail View, List Editors, WinForms"
404243,Add Reports V2 Module to an Existing XAF Application,data\raw_md\articles\shape-export-print-data\reports\add-reports-module-to-an-existing-xaf-application.md,141,11,5766,0.6865591397849462,8313.27,".NET Runtime, Entity Framework Core, Reports V2, WinForms, Modules"
402156,Add a Simple Action Using an Attribute,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\add-actions-menu-commands\add-a-simple-action-using-an-attribute.md,178,9,6389,0.6830333385506339,8291.409999999998,"Simple Action, List View, .NET Runtime, Navigation, WinForms"
112558,Comparison With Other Methodologies,data\raw_md\articles\overview\comparison.md,1211,10,6047,0.6849512154787497,8283.8,".NET Runtime, Views, Property Editors, Legacy .NET Framework, WinForms"
112617,Access the Navigation Control,data\raw_md\articles\app-shell-and-base-infrastructure\navigation\access-navigation-control.md,173,9,6326,0.6835915270312993,8216.359999999999,"Window Controller, List View, .NET Runtime, Controllers, Navigation"
113525,"How to: Specify a Display Member for a Lookup Editor, Detail Form Caption, and more",data\raw_md\articles\business-model-design-orm\how-to-specify-a-display-member-for-a-lookup-editor-detail-form-caption.md,280,9,6333,0.6817621980104215,8203.439999999999,"Lookup View, Reference Property, Entity Framework Core, Detail View, Property Editors"
113684,Validation (Prevent Data Errors),data\raw_md\articles\validation-module.md,531,10,5958,0.6878986236992279,8197.0,".NET Runtime, Controllers, Notifications, Validation, WinForms"
403360,How to: Use a Custom Action to Upload a File in a Popup Window,data\raw_md\articles\document-management\file-attachments-module\how-to-use-custom-action-to-upload-a-file.md,126,10,5911,0.693148367450516,8194.4,"Controllers, Validation, File Attachments, Actions, View Controller"
113324,How to: Access Objects Selected in the Current View,data\raw_md\articles\ui-construction\ways-to-access-ui-elements-and-their-controls\how-to-access-objects-selected-in-the-current-view.md,515,10,5981,0.6838822939307808,8180.6,"List View, Simple Action, Lookup View, Object Space, Controllers"
118045,Application Solution Structure,data\raw_md\articles\app-shell-and-base-infrastructure\application-solution-components\application-solution-structure.md,255,12,5447,0.6824490545254269,8178.060000000002,"Window Controller, .NET Runtime, Controllers, WinForms, Modules"
403446,WinForms Application Templates,data\raw_md\articles\ui-construction\templates\winforms-application-templates.md,292,9,6285,0.6838663484486872,8166.3899999999985,"List View, Lookup View, Reference Property, Detail View, WinForms"
402153,Access the Settings of a Property Editor in a Detail View,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\customize-data-display-and-view-layout\access-editor-settings.md,176,9,6271,0.685313347153564,8165.439999999999,".NET Runtime, Controllers, Detail View, Property Editors, WinForms"
404670,Convert an Existing Application into a Multi-Tenant Application,data\raw_md\articles\multitenancy\convert-existing-application-into-multi-tenant-application.md,406,13,5086,0.697168698387731,8155.339999999998,"Database Connection, Multi-Tenancy, Object Space, Entity Framework Core, Tenant"
113371,Declare Conditional Appearance Rules in Code,data\raw_md\articles\conditional-appearance\declare-conditional-appearance-rules-in-code.md,598,8,6631,0.6822952797466444,8143.739999999999,"Criteria, Conditional Appearance, Property Editors, Actions, Layout"
112609,Templates,data\raw_md\articles\ui-construction\templates.md,212,7,6985,0.6855833929849677,8140.96,"WinForms, Actions, Layout, Blazor UI, Views"
404202,Make a List View Editable,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\customize-data-display-and-view-layout\make-a-list-view-editable.md,163,7,6974,0.6841697734442214,8111.38,"List View, .NET Runtime, Property Editors, WinForms, Blazor UI"
113104,Customize a Built-in Property Editor (WinForms),data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\customize-a-built-in-property-editor-winforms.md,245,8,6585,0.6842369020501138,8110.259999999998,"Lookup View, Controllers, Detail View, WinForms, Property Editors"
113685,Validation Contexts,data\raw_md\articles\validation\validation-contexts.md,454,7,6888,0.691623112659698,8098.63,"Criteria, Object Space, Validation, Property Editors, Actions"
404389,Middle Tier Security with EF Core,data\raw_md\articles\data-security-and-safety\security-system\security-tiers\middle-tier-security-ef-core.md,710,10,5756,0.6941104933981932,7990.6,"Security System, Authentication, Object Space, Entity Framework Core, WinForms"
404403,Write Business Object Code that Accesses Services (Use Session or IObjectSpace),data\raw_md\articles\app-shell-and-base-infrastructure\dependency-injection-in-xaf-applications\access-services-in-business-objects-session-and-i-object-space.md,382,12,5222,0.69343163538874,7966.420000000002,".NET Runtime, Object Space, Dependency Injection, Entity Framework Core, WinForms"
113281,Map a Persistent Class to a Database View Which Has No Key Field,data\raw_md\articles\business-model-design-orm\business-model-design-with-xpo\map-a-persistent-class-to-a-database-view-which-has-no-key-field.md,521,10,5757,0.6879798506166405,7921.399999999999,"Database Connection, .NET Runtime, Reports V2, WinForms, XPO"
112797,Upcasting (Combine Data from Base and Derived Classes),data\raw_md\articles\business-model-design-orm\business-model-design-with-xpo\use-xpo-upcasting-in-xaf.md,221,8,6429,0.6829522476279357,7903.259999999998,"List View, Entity Framework Core, Detail View, Property Editors, XPO"
112679,Implement a Property Editor Based on a Custom Control (WinForms),data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\implement-a-property-editor-based-on-a-custom-control-winforms.md,368,7,6811,0.6814711496109234,7890.549999999999,"List View, Detail View, WinForms, Property Editors, Views"
