doc_id,doc_type,uid,title,section_id,h_path,num_code_blocks,first_code_preview
data/raw_md/articles/filtering/in-list-view/how-to-implement-cascading-filtering-for-lookup-list-views,,112681,How to: Implement Cascading Filtering for Lookup List Views,articles/filtering/in-list-view/how-to-implement-cascading-filtering-for-lookup-list-views::27,Implement Business Classes > Scenario 1 - Populate the Lookup Property with Objects from the Specified Collection Property > Scenario 2 - Apply Criteria to the Lookup Property Collection > Scenario 3 - Use Alternate Criteria if the Specified Data Source Property is Empty > Scenario 4 - Populate the Lookup Property Manually > Scenario 5 - Filter the Lookup Property Collection Based on the Current Object Properties,1,using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl.EF;  namespace YourSolutionName.Module.BusinessObjects {    [DefaultClassOptions]    public class Order : BaseObject {       // .
data/raw_md/articles/filtering/in-list-view/how-to-make-the-full-text-search-action-search-within-required-properties,,112923,How to: Make the FullTextSearch Action Search Within Required Properties,articles/filtering/in-list-view/how-to-make-the-full-text-search-action-search-within-required-properties::3,,1,using System; using System.Collections.Generic; using DevExpress.ExpressApp; using DevExpress.ExpressApp.SystemModule; //... public class MyFilterController : ViewController {     public MyFilterContr
data/raw_md/articles/filtering/in-list-view/how-to-make-the-full-text-search-action-search-within-required-properties,,112923,How to: Make the FullTextSearch Action Search Within Required Properties,articles/filtering/in-list-view/how-to-make-the-full-text-search-action-search-within-required-properties::5,,1,using System; using System.Collections.Generic; using DevExpress.ExpressApp; using DevExpress.ExpressApp.SystemModule; using DevExpress.ExpressApp.DC; using DevExpress.Data.Summary; using System.Data.
data/raw_md/articles/filtering/in-list-view/how-to-make-the-full-text-search-action-search-within-required-properties,,112923,How to: Make the FullTextSearch Action Search Within Required Properties,articles/filtering/in-list-view/how-to-make-the-full-text-search-action-search-within-required-properties::6,,1,Imports System Imports System.Collections.Generic Imports DevExpress.ExpressApp Imports DevExpress.ExpressApp.SystemModule Imports DevExpress.ExpressApp.DC Imports DevExpress.Data.Summary Imports Syst
data/raw_md/articles/filtering/in-list-view/how-to-use-function-criteria-operators-to-filter-list-views,,112809,How to: Use Function Criteria Operators to Filter List Views,articles/filtering/in-list-view/how-to-use-function-criteria-operators-to-filter-list-views::2,,1,"using DevExpress.ExpressApp.Model; using DevExpress.ExpressApp.SystemModule; //... [DefaultClassOptions] [ListViewFilter(""Today"", ""GetDate([DueDate]) = LocalDateTimeToday()"")] [ListViewFilter(""In thre"
data/raw_md/articles/filtering/in-list-view/how-to-use-function-criteria-operators-to-filter-list-views,,112809,How to: Use Function Criteria Operators to Filter List Views,articles/filtering/in-list-view/how-to-use-function-criteria-operators-to-filter-list-views::3,,1,"using DevExpress.ExpressApp.Model; using DevExpress.ExpressApp.SystemModule; //... [DefaultClassOptions] [ListViewFilter(""Today"", ""GetDate([DueDate]) = LocalDateTimeToday()"")] [ListViewFilter(""In thre"
data/raw_md/articles/filtering/in-list-view/list-view-filter-attribute,,112991,ListViewFilter Attribute,articles/filtering/in-list-view/list-view-filter-attribute::3,,1,"using DevExpress.ExpressApp.Model; using DevExpress.ExpressApp.SystemModule; //... [DefaultClassOptions] [ListViewFilter(""Today"", ""GetDate([DueDate]) = LocalDateTimeToday()"")] [ListViewFilter(""In thre"
data/raw_md/articles/filtering/in-list-view/list-view-filter-attribute,,112991,ListViewFilter Attribute,articles/filtering/in-list-view/list-view-filter-attribute::4,,1,"using DevExpress.ExpressApp.Model; using DevExpress.ExpressApp.SystemModule; //... [DefaultClassOptions] [ListViewFilter(""Today"", ""GetDate([DueDate]) = LocalDateTimeToday()"")] [ListViewFilter(""In thre"
data/raw_md/articles/filtering/in-list-view/object-parameters,,113278,Object Parameters,articles/filtering/in-list-view/object-parameters::2,,1,"using(mySession.CreateParseCriteriaSessionScope()) {     //...     CriteriaOperator.Parse(""..."");     //... } "
data/raw_md/articles/filtering/in-list-view/ways-to-build-criteria,,113052,Ways to Build Criteria,articles/filtering/in-list-view/ways-to-build-criteria::4,A Criteria as a CriteriaOperator Object,1,"using DevExpress.Data.Filtering; //... // The criteria that represents a logical expression (City <> ""Chicago"")  // is represented by the BinaryOperator and two operands. CriteriaOperator criteria = n"
data/raw_md/articles/filtering/in-list-view/ways-to-build-criteria,,113052,Ways to Build Criteria,articles/filtering/in-list-view/ways-to-build-criteria::6,A Criteria as a CriteriaOperator Object,1,"using DevExpress.Data.Filtering; //... //The criteria that represents a logical expression (City <> ""Chicago"") is represented by a string. CriteriaOperator criteria = CriteriaOperator.Parse(""City != '"
data/raw_md/articles/filtering/in-list-view/ways-to-build-criteria,,113052,Ways to Build Criteria,articles/filtering/in-list-view/ways-to-build-criteria::9,A Criteria as a CriteriaOperator Object > A Criteria as a String,1,"public partial class MyController : ViewController {    private void MyController_AfterConstruction(object sender, EventArgs e) {       TargetObjectType = typeof(Task);       MyAction.SelectionDepende"
data/raw_md/articles/filtering/in-list-view/ways-to-build-criteria,,113052,Ways to Build Criteria,articles/filtering/in-list-view/ways-to-build-criteria::12,A Criteria as a CriteriaOperator Object > A Criteria as a String > Get Criteria String via the Criteria Property Editor,1,"CriteriaOperator criteria =      CriteriaEditorHelper.GetCriteriaOperator(criteriaString, dataType, objectSpace); "
data/raw_md/articles/filtering/in-reports/data-filtering-in-reports,,113594,Data Filtering in Reports,articles/filtering/in-reports/data-filtering-in-reports::7,"uid: ""113594""seealso: []title: Data Filtering in Reports > FilterString Property of the Report > Criteria Property of the Data Source > Report Parameters > Parameters Object > Associate the Report Parameters Object with the Report",1,"predefinedReportsUpdater.AddPredefinedReport<ContactsBaseReport>(     ""Contacts by Department"", typeof(ContactsReport), typeof(MyParametersObject)); "
data/raw_md/articles/event-planning-and-notifications/scheduler/recurring-events,,113128,Recurring Events,articles/event-planning-and-notifications/scheduler/recurring-events::9,Non-Recurring and Recurring Events > Creating a Recurring Event > Recurrence Pattern > Create and Edit Recurrent Events in Code,1,using DevExpress.ExpressApp.Actions; using DevExpress.ExpressApp; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl.EF; using DevExpress.XtraScheduler; using DevExpress.XtraSchedu
data/raw_md/articles/event-planning-and-notifications/scheduler/recurring-events,,113128,Recurring Events,articles/event-planning-and-notifications/scheduler/recurring-events::10,Non-Recurring and Recurring Events > Creating a Recurring Event > Recurrence Pattern > Create and Edit Recurrent Events in Code,1,using DevExpress.ExpressApp.Actions; using DevExpress.ExpressApp; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl; using DevExpress.XtraScheduler; using DevExpress.XtraScheduler
data/raw_md/articles/event-planning-and-notifications/scheduler/resources-in-a-schedule,,112813,Resources in a Schedule,articles/event-planning-and-notifications/scheduler/resources-in-a-schedule::7,"uid: ""112813""seealso: []title: Resources in a Schedule > What is a Resource? > Association Between Resources and Scheduler Events > Use Built-in Event and Resource Classes > Use a Custom Resource Class > Filter Resources in Scheduler",1,using DevExpress.ExpressApp; using DevExpress.ExpressApp.Scheduler; using DevExpress.Persistent.Base.General; using DevExpress.Xpo.DB; using DevExpress.Xpo; using DevExpress.Data.Filtering; using DevE
data/raw_md/articles/event-planning-and-notifications/scheduler/resources-in-a-schedule,,112813,Resources in a Schedule,articles/event-planning-and-notifications/scheduler/resources-in-a-schedule::9,"uid: ""112813""seealso: []title: Resources in a Schedule > What is a Resource? > Association Between Resources and Scheduler Events > Use Built-in Event and Resource Classes > Use a Custom Resource Class > Filter Resources in Scheduler",1,using DevExpress.ExpressApp.Scheduler; using DevExpress.ExpressApp; using DevExpress.Persistent.Base.General; using DevExpress.Data.Filtering;  namespace YourApplicationName.Blazor.Server.Controllers;
data/raw_md/articles/document-management/file-attachments-module/how-to-use-custom-action-to-upload-a-file,,403360,How to: Use a Custom Action to Upload a File in a Popup Window,articles/document-management/file-attachments-module/how-to-use-custom-action-to-upload-a-file::2,,1,using System.IO; using DevExpress.ExpressApp; using DevExpress.ExpressApp.Actions; using DevExpress.ExpressApp.DC; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl.EF; // For XPO
data/raw_md/articles/document-management/office-module/access-and-customize-pdf-viewer-controls,,405489,Access and Customize PDF Viewer Controls,articles/document-management/office-module/access-and-customize-pdf-viewer-controls::2,,1,using DevExpress.Blazor.Reporting.Models; using DevExpress.ExpressApp; using DevExpress.ExpressApp.Office.Blazor.Editors; using Microsoft.AspNetCore.Components;  public class BlazorPdfViewerController
data/raw_md/articles/document-management/office-module/access-spreadsheet-editor-controls,,,Access the Spreadsheet Editor Controls,articles/document-management/office-module/access-spreadsheet-editor-controls::4,Access the WinForms-Specific Control (SpreadsheetControl),1,using DevExpress.ExpressApp; using DevExpress.ExpressApp.Office.Win; using DevExpress.Spreadsheet; using DevExpress.XtraSpreadsheet; // ... public class WinSpreadsheetController : ViewController {    
data/raw_md/articles/document-management/office-module/customize-spreadsheet-editors,,,Customize the Spreadsheet Editors,articles/document-management/office-module/customize-spreadsheet-editors::7,In the Model Editor > Show or Hide the Formula Bar > Specify MenuManagerType for a Detail View > In Code > Change the Document Storage Format,1,"using DevExpress.ExpressApp; using DevExpress.ExpressApp.Office.Win; using DevExpress.Spreadsheet; // ... public class SpreadsheetDocumentFormatController : ObjectViewController<DetailView, Document> "
data/raw_md/articles/document-management/office-module/mail-merge,,,Mail Merge,articles/document-management/office-module/mail-merge::3,,1,using DevExpress.ExpressApp.ApplicationBuilder; using DevExpress.ExpressApp.Blazor.ApplicationBuilder; using DevExpress.Persistent.BaseImpl.EF; // ... public class Startup {    // ...     public void 
data/raw_md/articles/document-management/office-module/use-pdf-documents-in-business-objects,,405488,Use PDF Documents in Business Objects,articles/document-management/office-module/use-pdf-documents-in-business-objects::3,"uid: ""405488""title: Use PDF Documents in Business Objectsseealso: [] > Assign the PDF Viewer Property Editor to a Property in Code",1,using DevExpress.ExpressApp.Editors; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl.EF; // ... [EditorAlias(EditorAliases.PdfViewerPropertyEditor)]  public virtual byte[] Data 
data/raw_md/articles/document-management/office-module/use-pdf-documents-in-business-objects,,405488,Use PDF Documents in Business Objects,articles/document-management/office-module/use-pdf-documents-in-business-objects::4,"uid: ""405488""title: Use PDF Documents in Business Objectsseealso: [] > Assign the PDF Viewer Property Editor to a Property in Code",1,using DevExpress.ExpressApp.Editors; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl; // ... private byte[] data; [EditorAlias(EditorAliases.PdfViewerPropertyEditor)]  public by
data/raw_md/articles/document-management/office-module/use-rich-text-documents-in-business-objects,,,Use Rich Text Documents in Business Objects,articles/document-management/office-module/use-rich-text-documents-in-business-objects::4,Assign the Rich Text Property Editor to a Business Class' Property > In Code,1,using DevExpress.ExpressApp.Editors; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl.EF; // ... // Byte array property example: [EditorAlias(EditorAliases.RichTextPropertyEditor
data/raw_md/articles/document-management/office-module/use-rich-text-documents-in-business-objects,,,Use Rich Text Documents in Business Objects,articles/document-management/office-module/use-rich-text-documents-in-business-objects::5,Assign the Rich Text Property Editor to a Business Class' Property > In Code,1,using DevExpress.ExpressApp.Editors; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl; // ... // Byte array property example: private byte[] text; [EditorAlias(EditorAliases.Rich
data/raw_md/articles/document-management/office-module/use-rich-text-documents-in-business-objects,,,Use Rich Text Documents in Business Objects,articles/document-management/office-module/use-rich-text-documents-in-business-objects::6,Assign the Rich Text Property Editor to a Business Class' Property > In Code,1,Imports DevExpress.ExpressApp.Editors Imports DevExpress.Persistent.Base Imports DevExpress.Persistent.BaseImpl ' ... ' Byte array property example: Private fText() As Byte <EditorAlias(EditorAliases.
data/raw_md/articles/document-management/office-module/use-spreadsheet-documents-in-business-objects,,,Use Spreadsheet Documents in Business Objects,articles/document-management/office-module/use-spreadsheet-documents-in-business-objects::4,Assign the Spreadsheet Property Editor to a Business Class' Property > In Code,1,using DevExpress.ExpressApp.Editors; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl.EF; // ... [EditorAlias(EditorAliases.SpreadsheetPropertyEditor)]  public virtual byte[] Dat
data/raw_md/articles/document-management/office-module/use-spreadsheet-documents-in-business-objects,,,Use Spreadsheet Documents in Business Objects,articles/document-management/office-module/use-spreadsheet-documents-in-business-objects::5,Assign the Spreadsheet Property Editor to a Business Class' Property > In Code,1,using DevExpress.ExpressApp.Editors; using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl; // ... private byte[] data; [EditorAlias(EditorAliases.SpreadsheetPropertyEditor)]  public 
data/raw_md/articles/document-management/office-module/use-spreadsheet-documents-in-business-objects,,,Use Spreadsheet Documents in Business Objects,articles/document-management/office-module/use-spreadsheet-documents-in-business-objects::6,Assign the Spreadsheet Property Editor to a Business Class' Property > In Code,1,Imports DevExpress.ExpressApp.Editors Imports DevExpress.Persistent.Base Imports DevExpress.Persistent.BaseImpl ' ... Private fData() As Byte <EditorAlias(EditorAliases.SpreadsheetPropertyEditor)> _ P
data/raw_md/articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx,,404717,"Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx",articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx::6,"uid: ""404717""title: Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx > Prerequisites > Deployment Instructions > Install Required Libraries and Packages",1,sudo apt-get install -y libc6 libicu-dev libfontconfig1 
data/raw_md/articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx,,404717,"Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx",articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx::7,"uid: ""404717""title: Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx > Prerequisites > Deployment Instructions > Install Required Libraries and Packages",1,sudo yum install -y glibc-devel libicu fontconfig 
data/raw_md/articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx,,404717,"Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx",articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx::9,"uid: ""404717""title: Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx > Prerequisites > Deployment Instructions > Install Required Libraries and Packages",1,sudo apt-get install ttf-mscorefonts-installer 
data/raw_md/articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx,,404717,"Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx",articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx::10,"uid: ""404717""title: Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx > Prerequisites > Deployment Instructions > Install Required Libraries and Packages",1,sudo rpm -i https://downloads.sourceforge.net/project/mscorefonts2/rpms/msttcore-fonts-installer-2.6-1.noarch.rpm 
data/raw_md/articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx,,404717,"Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx",articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx::12,"uid: ""404717""title: Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx > Prerequisites > Deployment Instructions > Install Required Libraries and Packages",1,sudo apt install -y libjpeg-turbo8 
data/raw_md/articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx,,404717,"Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx",articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx::13,"uid: ""404717""title: Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx > Prerequisites > Deployment Instructions > Install Required Libraries and Packages",1,sudo yum install -y libjpeg-turbo 
data/raw_md/articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx,,404717,"Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx",articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx::16,"uid: ""404717""title: Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx > Prerequisites > Deployment Instructions > Install Required Libraries and Packages > Set Up Forwarded Header Middleware",1,"//... using Microsoft.AspNetCore.HttpOverrides;  namespace MainDemo.Blazor.Server;  public class Startup {     //...     public void Configure(IApplicationBuilder app, IWebHostEnvironment env) {      "
data/raw_md/articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx,,404717,"Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx",articles/deployment/asp-net-core-blazor/deploy-net-core-application-to-linux-with-nginx::23,"uid: ""404717""title: Deploy a XAF ASP.NET Core Application (Blazor Server, Middle Tier Server, or Web API Service) to Linux with Nginx > Prerequisites > Deployment Instructions > Install Required Libraries and Packages > Set Up Forwarded Header Middleware > Set Up the Database and Connection String > Publish and Copy the Application > Configure Nginx",1,server {         listen 80;         server_name localhost;          location / {                 return 301 https://$host$request_uri;         } }  server {         listen 443 ssl http2;         serve
data/raw_md/articles/deployment/production-database-and-application-updates/apply-different-configurations,,112693,Apply Different Configurations for Development and Production,articles/deployment/production-database-and-application-updates/apply-different-configurations::4,"uid: ""112693""seealso: []title: Apply Different Configurations for Development and Production > Specify a Configuration File via the Project Properties Window > Use Conditional Compilation",1,"string connectionString =     ConfigurationManager.ConnectionStrings[""ConnectionStringForDevelopment""].ConnectionString; #if DEBUG    string connectionString =        ConfigurationManager.ConnectionSt"
data/raw_md/articles/deployment/production-database-and-application-updates/set-up-the-database-connection,,113236,Set Up the Database Connection for a Deployed Application,articles/deployment/production-database-and-application-updates/set-up-the-database-connection::3,,1,"""ConnectionString"": ""Integrated Security=SSPI;Pooling=true;MultipleActiveResultSets=true; 	Data Source=(localdb)\\mssqllocaldb;Initial Catalog=MySolution"", "
data/raw_md/articles/deployment/production-database-and-application-updates/set-up-the-database-connection,,113236,Set Up the Database Connection for a Deployed Application,articles/deployment/production-database-and-application-updates/set-up-the-database-connection::4,,1,"""ConnectionString"": ""Integrated Security=SSPI;Pooling=false; 	Data Source=(localdb)\\mssqllocaldb;Initial Catalog=MySolution"", "
data/raw_md/articles/deployment/production-database-and-application-updates/set-up-the-database-connection,,113236,Set Up the Database Connection for a Deployed Application,articles/deployment/production-database-and-application-updates/set-up-the-database-connection::5,,1,"<add name=""ConnectionString"" connectionString=""Integrated Security=SSPI;MultipleActiveResultSets=True; 	Data Source=(localdb)\mssqllocaldb;Initial Catalog=MySolution"" /> "
data/raw_md/articles/deployment/production-database-and-application-updates/set-up-the-database-connection,,113236,Set Up the Database Connection for a Deployed Application,articles/deployment/production-database-and-application-updates/set-up-the-database-connection::7,,1,"""ConnectionString"": ""Integrated Security=False;Pooling=true;MultipleActiveResultSets=true; 	Data Source=YOUR_DB_SERVER;Initial Catalog=MySolution;User ID=YOUR_USER_ID;Password=YOUR_PASSWORD"", "
data/raw_md/articles/deployment/production-database-and-application-updates/set-up-the-database-connection,,113236,Set Up the Database Connection for a Deployed Application,articles/deployment/production-database-and-application-updates/set-up-the-database-connection::8,,1,"""ConnectionString"": ""Integrated Security=False;Pooling=false;MultipleActiveResultSets=true; 	Data Source=YOUR_DB_SERVER;Initial Catalog=MySolution;User ID=YOUR_USER_ID;Password=YOUR_PASSWORD"", "
data/raw_md/articles/deployment/production-database-and-application-updates/set-up-the-database-connection,,113236,Set Up the Database Connection for a Deployed Application,articles/deployment/production-database-and-application-updates/set-up-the-database-connection::9,,1,"<add name=""ConnectionString"" connectionString=""Integrated Security=False;MultipleActiveResultSets=True; 	Data Source=YOUR_DB_SERVER;Initial Catalog=MySolution;User ID=YOUR_USER_ID;Password=YOUR_PASSWO"
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0001,,403391,XAF0001: Implement XPO business class constructors correctly,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0001::2,"uid: ""403391""title: ""XAF0001: Implement XPO business class constructors correctly"" > Examples > Invalid Code",1,using DevExpress.Persistent.Base;  using DevExpress.Persistent.BaseImpl;  using DevExpress.Xpo;   namespace MySolution.Module.BusinessObjects{      [DefaultClassOptions]      public class ExampleObjec
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0001,,403391,XAF0001: Implement XPO business class constructors correctly,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0001::3,"uid: ""403391""title: ""XAF0001: Implement XPO business class constructors correctly"" > Examples > Invalid Code > Valid Code",1,using DevExpress.Persistent.Base;  using DevExpress.Persistent.BaseImpl;  using DevExpress.Xpo;   namespace MySolution.Module.BusinessObjects{      [DefaultClassOptions]      public class ExampleObjec
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0002,,403392,XAF0002: XPO business class properties should not be overridden,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0002::2,"uid: ""403392""title: ""XAF0002: XPO business class properties should not be overridden"" > Examples > Invalid Code",1,using DevExpress.Persistent.BaseImpl; using DevExpress.Xpo;  namespace MySolution.Module.BusinessObjects {     public class TestClass : TestClassBase {         public TestClass(Session session) : base
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0002,,403392,XAF0002: XPO business class properties should not be overridden,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0002::3,"uid: ""403392""title: ""XAF0002: XPO business class properties should not be overridden"" > Examples > Invalid Code > Valid Code",1,using DevExpress.Persistent.BaseImpl; using DevExpress.Xpo;  namespace MySolution.Module.BusinessObjects {     public class TestClass : TestClassBase {         public TestClass(Session session) : base
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0003,,403423,XAF0003: XPO business classes should be public,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0003::2,"uid: ""403423""title: 'XAF0003: XPO business classes should be public' > Examples > Invalid Code",1,using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl; using DevExpress.Xpo;  namespace MySolution.Module.BusinessObjects{     // The class must be public     //[DefaultClassOptions] 
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0003,,403423,XAF0003: XPO business classes should be public,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0003::3,"uid: ""403423""title: 'XAF0003: XPO business classes should be public' > Examples > Invalid Code > Valid Code",1,using DevExpress.Persistent.Base; using DevExpress.Persistent.BaseImpl; using DevExpress.Xpo;  namespace MySolution.Module.BusinessObjects{     // This class meets the requirements     [DefaultClassOp
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0004,,403424,XAF0004: Implement XAF controller constructors correctly,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0004::3,"uid: ""403424""title: 'XAF0004: Implement XAF controller constructors correctly' > Limitations > Examples > Invalid Code",1,using DevExpress.ExpressApp; using DevExpress.Persistent.BaseImpl;  namespace MySolution.Module.Controllers{     public class ExampleClass1 : Controller {         // The constructor must be public    
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0004,,403424,XAF0004: Implement XAF controller constructors correctly,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0004::4,"uid: ""403424""title: 'XAF0004: Implement XAF controller constructors correctly' > Limitations > Examples > Invalid Code > Valid Code",1,using DevExpress.ExpressApp;  using DevExpress.Persistent.BaseImpl;   namespace MySolution.Module.Controllers {     public class ExampleClass1 : Controller {         // This constructor meets the requ
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0005,,403425,XAF0005: XAF controller classes should be public,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0005::2,"uid: ""403425""title: 'XAF0005: XAF controller classes should be public' > Examples > Invalid Code",1,using DevExpress.ExpressApp; using DevExpress.Persistent.BaseImpl;  namespace MySolution.Module.Controllers {     // The class must be public     //class ExampleController1 : ViewController { // Error
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0005,,403425,XAF0005: XAF controller classes should be public,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0005::3,"uid: ""403425""title: 'XAF0005: XAF controller classes should be public' > Examples > Invalid Code > Valid Code",1,using DevExpress.ExpressApp;  using DevExpress.Persistent.BaseImpl;  namespace MySolution.Module.Controllers {     // This class meets the requirements     public class ExampleController : ViewControl
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0009,,403613,XAF0009: Properties decorated with the RuleRequiredFieldAttribute should be of nullable or reference type,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0009::2,"uid: ""403613""title: 'XAF0009: Properties decorated with the RuleRequiredFieldAttribute should be of nullable or reference type' > Examples > Invalid Code",1,"using System;  using DevExpress.Persistent.Validation;     namespace TestApplication.Module.BusinessObjects {      public enum TitleOfCourtesy { Dr, Miss, Mr, Mrs,  Ms };         public class TestClas"
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0009,,403613,XAF0009: Properties decorated with the RuleRequiredFieldAttribute should be of nullable or reference type,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0009::3,"uid: ""403613""title: 'XAF0009: Properties decorated with the RuleRequiredFieldAttribute should be of nullable or reference type' > Examples > Invalid Code > Valid Code",1,using System; using DevExpress.Persistent.Validation;  namespace TestApplication.Module.BusinessObjects {     public class TestClass {         // The property that meets the requirements         [Rule
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0010,,403724,XAF0010: Set the DelayedAttribute.UpdateModifiedOnly property to True,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0010::2,"uid: ""403724""title: 'XAF0010: Set the DelayedAttribute.UpdateModifiedOnly property to True' > Examples > Invalid Code",1,using System; using DevExpress.Xpo;  namespace TestApplication.Module.BusinessObjects {        public class TestClass : XPObject {         public TestClass(Session session): base(session) {}          
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0010,,403724,XAF0010: Set the DelayedAttribute.UpdateModifiedOnly property to True,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0010::3,"uid: ""403724""title: 'XAF0010: Set the DelayedAttribute.UpdateModifiedOnly property to True' > Examples > Invalid Code > Valid Code",1,using System; using DevExpress.Xpo;  namespace TestApplication.Module.BusinessObjects {        public class TestClass : XPObject {         public TestClass(Session session): base(session) {}          
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0011,,403726,XAF0011: Implement the delayed property correctly,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0011::2,"uid: ""403726""title: 'XAF0011: Implement the delayed property correctly' > Examples > Invalid Code",1,using DevExpress.Xpo;  namespace TestApplication.Module.BusinessObjects {     public class TestClass : XPObject {          public TestClass(Session session): base(session) {}                  // The d
data/raw_md/articles/debugging-testing-and-error-handling/code-diagnostics/xaf0011,,403726,XAF0011: Implement the delayed property correctly,articles/debugging-testing-and-error-handling/code-diagnostics/xaf0011::3,"uid: ""403726""title: 'XAF0011: Implement the delayed property correctly' > Examples > Invalid Code > Valid Code",1,using DevExpress.Xpo; using System;  namespace TestApplication.Module.BusinessObjects {       public class TestClass : XPObject {          public TestClass(Session session): base(session) {}          
